pos	x	lambda
193205	355	390.63576158940396
193207	370	390.9006622516556
193216	394	392.04635761589407
193224	397	393.97350993377484
193226	394	394.34437086092714
193233	396	395.20529801324506
193235	393	395.34437086092714
193239	395	395.6225165562914
193241	401	395.89403973509934
193243	410	396.0927152317881
193257	432	394.44370860927154
193295	422	370.7880794701987
193297	422	368.94701986754967
193304	415	362.10596026490066
193314	407	351.0
193338	270	324.9933774834437
193350	267	313.9139072847682
193352	270	312.07284768211923
193364	242	300.94039735099335
193367	239	298.2450331125828
193373	257	292.8476821192053
193382	230	285.0066225165563
193389	229	279.35099337748346
193398	222	272.3112582781457
193426	295	266.9072847682119
193428	294	266.5298013245033
193431	296	265.81456953642385
193434	296	265.1655629139073
193437	293	264.5165562913907
193439	293	263.92715231788077
193446	287	262.1523178807947
193464	287	254.5562913907285
193466	280	253.80794701986756
193478	271	249.0728476821192
193491	258	239.7682119205298
193493	257	238.34437086092714
193496	247	236.21192052980132
193504	230	230.33774834437085
193506	234	228.78807947019868
193514	193	222.57615894039736
193530	174	210.3708609271523
193540	172	201.90066225165563
193551	165	193.18543046357615
193557	172	188.17218543046357
193579	181	169.2913907284768
193592	178	159.13907284768212
193639	135	143.80132450331126
193654	108	140.86754966887418
193683	111	138.6158940397351
193713	154	138.41721854304635
193769	153	138.35099337748343
193771	153	137.95364238410596
193807	117	127.0
193829	98	118.50993377483444
194129	104	96.87417218543047
194140	104	99.47019867549669
194170	110	102.73509933774834
194178	111	102.90066225165563
194182	114	102.40397350993378
194817	103	93.29139072847683
194834	103	92.3841059602649
199114	134	102.73509933774834
199169	136	118.96026490066225
200662	106	87.3907284768212
200711	110	95.96026490066225
200714	110	95.96688741721854
200977	126	113.20529801324503
201067	144	124.39735099337749
201080	114	116.88079470198676
201082	115	115.6092715231788
201093	106	108.03311258278146
201291	107	88.80132450331126
205863	101	90.20529801324503
205875	105	93.5364238410596
205890	105	96.05298013245033
205899	104	97.09933774834437
205904	105	97.29801324503312
206370	105	98.66225165562913
206373	105	99.23841059602648
206377	108	99.97350993377484
206403	102	102.96026490066225
206415	105	103.10596026490066
206439	105	104.37086092715232
206453	114	103.60264900662251
206505	103	97.78145695364239
206508	103	97.37086092715232
207103	131	116.86092715231788
207137	139	128.90728476821192
207142	142	129.0662251655629
207144	142	128.90728476821192
207159	150	125.86092715231788
207172	156	121.96688741721854
207186	132	117.62913907284768
207192	129	115.73509933774834
207199	117	113.52317880794702
207319	102	104.03311258278146
207337	117	106.4635761589404
207378	109	116.72847682119205
207396	104	121.33112582781457
207425	132	129.25165562913907
207446	139	135.7086092715232
207462	134	140.7682119205298
207476	148	143.2913907284768
207485	156	144.24503311258277
207487	155	144.26490066225165
207494	161	144.2185430463576
207504	166	143.64238410596028
207536	142	142.66225165562915
207543	136	144.13907284768212
207568	117	148.0066225165563
207575	114	149.79470198675497
207579	123	150.74172185430464
207588	131	152.9933774834437
207590	136	153.48344370860926
207594	133	154.5430463576159
207596	136	155.16556291390728
207601	139	156.8543046357616
207619	176	164.23841059602648
207624	175	166.60927152317882
207626	177	167.6158940397351
207630	176	169.60927152317882
207633	173	171.20529801324503
207669	208	185.3046357615894
207682	216	187.8476821192053
207688	212	188.42384105960264
207694	200	188.50993377483445
207696	201	188.50331125827816
207705	199	187.95364238410596
207707	198	187.60264900662253
207715	184	186.78807947019868
207717	183	186.7814569536424
207720	179	186.60927152317882
207724	184	186.05960264900662
207727	183	185.841059602649
207738	162	185.3841059602649
207744	160	185.89403973509934
207751	175	186.34437086092714
207759	158	186.82119205298014
207761	160	186.9337748344371
207768	172	187.50331125827816
207782	147	189.5562913907285
207789	165	190.0794701986755
207791	173	190.3841059602649
207793	181	190.7086092715232
207796	178	191.26490066225165
207799	182	191.7814569536424
207810	193	193.78807947019868
207829	227	197.7748344370861
207870	209	176.17880794701986
207913	104	133.23841059602648
222255	120	84.58278145695364
229987	117	94.39735099337749
229999	111	89.18543046357615
